StudentID,Name,Electronics,Programming,Database,Data Science,Math,Eng
S00664,Student_664,45,91,71,89,93,72
S00665,Student_665,47,47,60,41,66,98
S00666,Student_666,45,98,68,64,94,90
S00667,Student_667,56,94,90,70,62,88
S00668,Student_668,70,53,84,95,82,56
S00669,Student_669,70,98,85,47,46,88
S00670,Student_670,42,89,57,98,60,76
S00671,Student_671,89,85,41,98,83,94
S00672,Student_672,57,97,42,53,51,93
S00673,Student_673,67,40,91,97,45,63
S00674,Student_674,40,94,93,79,58,76
S00675,Student_675,88,74,90,89,98,45
S00676,Student_676,94,78,52,79,44,97
S00677,Student_677,76,80,90,61,64,80
S00678,Student_678,49,66,54,65,85,42
S00679,Student_679,71,43,76,94,63,62
S00680,Student_680,68,97,78,98,56,95
S00681,Student_681,88,89,86,72,81,97
S00682,Student_682,62,81,95,47,49,78
S00683,Student_683,55,47,65,93,96,40
S00684,Student_684,67,58,44,64,50,98
S00685,Student_685,70,63,44,76,89,99
S00686,Student_686,68,49,84,92,94,95
S00687,Student_687,87,66,71,96,80,98
S00688,Student_688,74,93,69,75,83,86
S00689,Student_689,73,95,57,84,97,58
S00690,Student_690,94,46,95,78,60,53
S00691,Student_691,47,46,75,73,51,89
S00692,Student_692,48,45,75,89,64,92
S00693,Student_693,68,42,60,46,52,51
S00694,Student_694,67,83,56,93,75,82
S00695,Student_695,58,57,67,50,78,99
S00696,Student_696,98,90,69,42,83,71
S00697,Student_697,86,45,75,49,79,61
S00698,Student_698,55,45,56,64,61,59
S00699,Student_699,85,68,43,73,89,44
S00700,Student_700,70,76,53,90,45,60
S00701,Student_701,71,57,63,79,56,40
S00702,Student_702,40,44,62,66,41,54
S00703,Student_703,77,62,66,65,45,57
S00704,Student_704,40,58,86,78,80,43
S00705,Student_705,73,93,59,73,54,67
S00706,Student_706,80,96,66,41,47,65
S00707,Student_707,47,52,70,57,79,44
S00708,Student_708,51,93,73,56,60,76
S00709,Student_709,62,80,51,99,74,99
S00710,Student_710,84,60,96,89,54,90
S00711,Student_711,53,85,81,41,84,42
S00712,Student_712,84,88,92,58,63,73
S00713,Student_713,56,81,61,79,97,66
S00714,Student_714,67,81,54,76,42,87
S00715,Student_715,61,53,45,85,42,72
S00716,Student_716,93,65,69,47,83,47
S00717,Student_717,97,46,57,65,45,44
S00718,Student_718,76,61,55,79,81,50
S00719,Student_719,44,57,65,72,81,44
S00720,Student_720,92,55,62,89,93,65
S00721,Student_721,92,93,70,93,91,44
S00722,Student_722,78,40,51,51,67,46
S00723,Student_723,89,56,95,91,46,42
S00724,Student_724,72,91,75,61,55,62
S00725,Student_725,57,48,65,92,80,75
S00726,Student_726,85,81,59,99,93,99
S00727,Student_727,70,85,65,55,95,49
S00728,Student_728,98,98,69,89,80,70
S00729,Student_729,70,69,76,84,59,67
S00730,Student_730,98,45,76,82,88,93
S00731,Student_731,98,53,94,85,87,58
S00732,Student_732,94,73,69,57,90,51
S00733,Student_733,81,49,95,88,70,99
S00734,Student_734,78,80,93,41,88,64
S00735,Student_735,63,97,52,42,90,55
S00736,Student_736,67,50,48,65,84,99
S00737,Student_737,43,45,53,97,90,49
S00738,Student_738,48,75,89,75,47,56
S00739,Student_739,92,50,61,71,53,96
S00740,Student_740,93,40,64,82,45,64
S00741,Student_741,75,95,88,94,80,84
S00742,Student_742,58,56,68,62,51,54
S00743,Student_743,71,91,93,47,99,54
S00744,Student_744,99,86,55,75,83,87
S00745,Student_745,93,72,62,46,79,57
S00746,Student_746,70,52,68,92,55,66
S00747,Student_747,70,64,52,76,85,83
S00748,Student_748,49,64,48,57,57,59
S00749,Student_749,56,78,60,91,76,86
S00750,Student_750,54,40,62,44,70,78
S00751,Student_751,88,57,50,77,90,51
S00752,Student_752,79,88,64,99,51,63
S00753,Student_753,89,41,67,65,79,65
S00754,Student_754,42,78,79,46,90,75
S00755,Student_755,69,90,73,83,82,59
S00756,Student_756,57,83,68,76,47,96
S00757,Student_757,58,54,75,53,40,87
S00758,Student_758,99,93,57,89,75,77
S00759,Student_759,66,44,55,67,62,47
S00760,Student_760,66,72,66,48,67,90
S00761,Student_761,60,56,80,40,88,85
S00762,Student_762,76,42,58,40,98,54
S00763,Student_763,45,43,43,81,85,44
S00764,Student_764,48,80,98,88,76,57
S00765,Student_765,40,46,84,87,59,48
S00766,Student_766,53,67,76,74,49,62
S00767,Student_767,67,48,54,51,81,47
S00768,Student_768,81,90,78,53,95,65
S00769,Student_769,55,49,62,68,53,95
S00770,Student_770,98,77,81,84,75,90
S00771,Student_771,74,82,78,93,73,57
S00772,Student_772,60,64,58,74,79,69
S00773,Student_773,58,58,99,54,86,52
S00774,Student_774,81,89,66,63,81,84
S00775,Student_775,91,98,46,58,51,45
S00776,Student_776,94,89,84,84,78,62
S00777,Student_777,73,51,61,68,82,70
S00778,Student_778,70,57,57,86,82,50
S00779,Student_779,71,54,55,71,46,47
S00780,Student_780,68,74,98,89,71,76
S00781,Student_781,88,42,74,44,82,98
S00782,Student_782,60,48,42,45,62,76
S00783,Student_783,97,80,41,58,70,95
S00784,Student_784,97,74,65,76,87,93
S00785,Student_785,93,45,62,92,71,46
S00786,Student_786,66,55,40,92,73,83
S00787,Student_787,73,69,65,57,51,53
S00788,Student_788,61,65,86,40,46,85
S00789,Student_789,49,40,97,85,72,91
S00790,Student_790,78,88,83,88,74,74
S00791,Student_791,42,41,95,60,88,56
S00792,Student_792,57,95,42,45,69,94
S00793,Student_793,89,81,56,87,79,42
S00794,Student_794,74,61,87,65,60,48
S00795,Student_795,78,70,72,93,51,77
S00796,Student_796,43,43,41,63,90,87
S00797,Student_797,45,97,86,99,55,53
S00798,Student_798,74,52,77,65,62,65
S00799,Student_799,85,77,86,91,41,72
S00800,Student_800,76,58,78,80,52,85
S00801,Student_801,68,45,83,55,57,95
S00802,Student_802,67,61,61,74,66,79
S00803,Student_803,81,60,52,54,93,72
S00804,Student_804,78,46,53,58,99,96
S00805,Student_805,88,48,57,95,81,85
S00806,Student_806,72,47,93,85,77,61
S00807,Student_807,58,75,53,86,86,94
S00808,Student_808,64,46,45,75,78,45
S00809,Student_809,42,89,46,82,74,52
S00810,Student_810,47,57,72,66,68,80
S00811,Student_811,61,76,67,85,59,41
S00812,Student_812,54,48,40,65,91,73
S00813,Student_813,87,69,90,95,58,69
S00814,Student_814,83,68,50,78,68,52
S00815,Student_815,71,48,78,64,99,88
S00816,Student_816,65,58,52,71,88,60
S00817,Student_817,95,70,49,87,50,46
S00818,Student_818,56,66,54,74,66,65
S00819,Student_819,77,60,83,71,56,51
S00820,Student_820,99,72,69,69,64,82
S00821,Student_821,88,96,67,59,61,53
S00822,Student_822,88,52,99,56,73,56
S00823,Student_823,99,61,60,75,49,63
S00824,Student_824,63,66,76,41,50,43
S00825,Student_825,71,54,68,83,82,46
S00826,Student_826,91,42,74,88,81,93
S00827,Student_827,45,86,62,44,50,41
S00828,Student_828,76,85,89,65,76,92
S00829,Student_829,89,61,70,65,84,72
S00830,Student_830,86,67,99,71,72,76
S00831,Student_831,56,74,83,62,72,43
S00832,Student_832,50,41,56,54,67,51
S00833,Student_833,81,80,62,43,51,69
S00834,Student_834,90,48,80,52,72,40
S00835,Student_835,64,58,81,73,72,49
S00836,Student_836,94,89,96,44,46,72
S00837,Student_837,73,80,66,59,61,87
S00838,Student_838,87,76,97,47,92,45
S00839,Student_839,79,75,85,69,78,64
S00840,Student_840,50,75,49,80,60,99
S00841,Student_841,75,70,40,65,79,98
S00842,Student_842,41,82,96,89,58,69
S00843,Student_843,96,78,41,66,61,57
S00844,Student_844,74,97,46,74,74,63
S00845,Student_845,82,57,43,98,82,95
S00846,Student_846,84,59,81,77,74,98
S00847,Student_847,68,53,74,73,62,49
S00848,Student_848,50,58,60,77,58,44
S00849,Student_849,64,48,69,43,56,43
S00850,Student_850,86,74,58,75,84,96
S00851,Student_851,62,45,82,86,75,95
S00852,Student_852,90,76,75,78,83,58
S00853,Student_853,96,64,62,83,50,95
S00854,Student_854,41,88,83,57,72,77
S00855,Student_855,65,45,65,82,70,40
S00856,Student_856,99,98,64,89,76,74
S00857,Student_857,76,76,46,80,98,86
S00858,Student_858,85,89,75,83,62,55
S00859,Student_859,79,57,87,70,82,73
S00860,Student_860,73,70,70,88,89,62
S00861,Student_861,98,46,74,92,63,86
S00862,Student_862,60,81,82,72,91,79
S00863,Student_863,74,57,44,44,73,69
S00864,Student_864,99,84,58,71,97,97
S00865,Student_865,75,42,80,95,73,89
S00866,Student_866,49,53,40,76,91,92
S00867,Student_867,70,46,82,94,93,58
S00868,Student_868,83,67,82,96,91,87
S00869,Student_869,40,60,76,60,89,66
S00870,Student_870,74,70,58,72,53,53
S00871,Student_871,49,50,42,59,60,48
S00872,Student_872,88,83,93,70,59,74
S00873,Student_873,51,77,58,99,44,85
S00874,Student_874,54,95,46,40,94,98
S00875,Student_875,56,68,95,61,64,94
S00876,Student_876,73,45,50,47,74,59
S00877,Student_877,93,51,61,57,51,74
S00878,Student_878,99,66,43,52,98,90
S00879,Student_879,48,71,60,61,43,42
S00880,Student_880,88,55,69,56,72,60
S00881,Student_881,45,49,68,76,90,67
S00882,Student_882,54,91,42,81,97,99
S00883,Student_883,76,55,85,50,89,74
S00884,Student_884,79,99,99,62,93,49
S00885,Student_885,72,56,40,84,55,45
S00886,Student_886,51,99,79,42,60,76
S00887,Student_887,47,57,65,64,98,55
S00888,Student_888,70,47,51,65,83,58
S00889,Student_889,78,45,60,46,40,86
S00890,Student_890,76,52,80,65,85,79
S00891,Student_891,84,83,80,57,72,68
S00892,Student_892,68,87,85,68,65,79
S00893,Student_893,57,82,61,88,75,59
S00894,Student_894,66,79,43,80,94,72
S00895,Student_895,67,43,90,68,54,47
S00896,Student_896,47,78,46,86,56,65
S00897,Student_897,56,68,75,57,93,77
S00898,Student_898,46,66,77,86,93,57
S00899,Student_899,62,88,94,64,92,79
S00900,Student_900,81,53,46,96,57,59
S00901,Student_901,62,75,53,84,47,65
S00902,Student_902,63,50,94,44,52,67
S00903,Student_903,93,50,67,63,67,79
S00904,Student_904,75,75,68,73,68,92
S00905,Student_905,69,80,69,48,84,45
S00906,Student_906,70,84,56,44,42,58
S00907,Student_907,88,75,98,83,67,81
S00908,Student_908,94,98,60,80,96,61
S00909,Student_909,73,69,55,75,51,90
S00910,Student_910,44,59,93,83,78,55
S00911,Student_911,73,67,80,52,79,82
S00912,Student_912,67,81,99,53,74,65
S00913,Student_913,89,59,83,92,67,97
S00914,Student_914,59,74,85,43,62,96
S00915,Student_915,71,94,90,57,53,79
S00916,Student_916,45,98,65,78,50,55
S00917,Student_917,45,99,69,96,83,41
S00918,Student_918,69,93,81,87,45,85
S00919,Student_919,78,47,48,78,69,61
S00920,Student_920,59,54,65,65,73,65
S00921,Student_921,93,69,81,71,96,59
S00922,Student_922,86,58,58,43,46,71
S00923,Student_923,80,70,82,80,98,78
S00924,Student_924,60,74,43,46,97,99
S00925,Student_925,55,62,79,68,83,66
S00926,Student_926,79,72,62,41,83,50
S00927,Student_927,45,67,56,55,51,51
S00928,Student_928,65,63,63,46,79,44
S00929,Student_929,51,76,42,85,53,97
S00930,Student_930,77,79,70,58,92,94
S00931,Student_931,82,81,93,45,97,92
S00932,Student_932,64,59,80,54,95,70
S00933,Student_933,46,95,71,70,73,75
S00934,Student_934,84,73,85,44,50,88
S00935,Student_935,48,72,54,93,49,74
S00936,Student_936,82,84,70,59,73,92
S00937,Student_937,99,40,62,69,97,95
S00938,Student_938,81,87,77,78,51,47
S00939,Student_939,49,47,77,40,79,90
S00940,Student_940,58,43,49,81,86,99
S00941,Student_941,94,68,43,48,75,64
S00942,Student_942,54,53,53,82,97,77
S00943,Student_943,41,58,41,87,91,65
S00944,Student_944,96,59,43,87,75,85
S00945,Student_945,47,63,64,99,50,95
S00946,Student_946,48,89,56,70,65,82
S00947,Student_947,61,62,53,95,91,79
S00948,Student_948,63,65,78,65,48,69
S00949,Student_949,50,91,99,82,52,62
S00950,Student_950,56,90,65,83,73,52
S00951,Student_951,95,65,95,64,92,49
S00952,Student_952,85,41,90,96,80,96
S00953,Student_953,92,94,69,83,52,86
S00954,Student_954,47,59,89,76,41,66
S00955,Student_955,68,86,43,68,93,66
S00956,Student_956,80,75,93,99,43,50
S00957,Student_957,68,89,64,63,95,91
S00958,Student_958,55,43,47,60,57,76
S00959,Student_959,87,52,51,44,90,42
S00960,Student_960,97,69,90,96,41,89
S00961,Student_961,45,41,41,82,67,52
S00962,Student_962,49,75,82,65,62,59
S00963,Student_963,90,67,91,73,80,89
S00964,Student_964,72,60,50,41,46,50
S00965,Student_965,84,49,89,65,87,53
S00966,Student_966,54,68,52,76,89,44
S00967,Student_967,54,67,98,59,59,57
S00968,Student_968,81,94,60,84,58,68
S00969,Student_969,94,56,47,82,56,58
S00970,Student_970,60,82,90,70,62,82
S00971,Student_971,64,41,56,62,51,56
S00972,Student_972,93,88,96,63,85,71
S00973,Student_973,73,84,42,59,85,91
S00974,Student_974,73,94,51,65,46,71
S00975,Student_975,58,96,79,40,55,64
S00976,Student_976,46,93,41,42,85,60
S00977,Student_977,88,96,48,84,40,71
S00978,Student_978,81,60,95,53,70,86
S00979,Student_979,93,57,73,81,85,96
S00980,Student_980,77,73,48,90,87,67
S00981,Student_981,45,68,75,69,66,89
S00982,Student_982,41,59,77,87,94,93
S00983,Student_983,92,69,76,89,48,42
S00984,Student_984,70,52,48,41,63,91
S00985,Student_985,81,40,85,93,55,98
S00986,Student_986,51,65,55,61,66,54
S00987,Student_987,50,44,96,75,70,69
S00988,Student_988,69,97,48,62,75,81
S00989,Student_989,75,49,47,69,47,68
S00990,Student_990,58,46,85,72,81,42
S00991,Student_991,46,93,92,80,65,96
S00992,Student_992,71,81,49,78,56,44
S00993,Student_993,47,43,41,75,76,79
S00994,Student_994,51,82,58,89,90,48
S00995,Student_995,72,48,66,56,81,77
S00996,Student_996,48,97,80,75,62,47
S00997,Student_997,54,88,81,77,40,52
S00998,Student_998,70,94,46,82,42,89
S00999,Student_999,51,83,64,77,82,80
S01000,Student_1000,43,80,93,60,81,42
S01001,Student_1001,86,86,95,66,93,43
S01002,Student_1002,78,40,80,98,50,53
S01003,Student_1003,60,43,43,51,56,73
S01004,Student_1004,80,51,43,95,95,92
S01005,Student_1005,55,43,50,45,84,97
S01006,Student_1006,51,65,72,90,62,59
S01007,Student_1007,46,73,88,64,49,67
S01008,Student_1008,88,84,53,68,53,41
S01009,Student_1009,55,87,62,40,40,45
S01010,Student_1010,51,90,60,75,93,50
S01011,Student_1011,87,68,97,66,62,65
S01012,Student_1012,80,54,77,91,65,97
S01013,Student_1013,46,72,55,58,90,74
S01014,Student_1014,73,85,55,80,86,76
S01015,Student_1015,63,81,88,97,84,61
S01016,Student_1016,97,49,68,54,83,56
S01017,Student_1017,55,64,91,71,97,43
S01018,Student_1018,68,48,51,94,47,69
S01019,Student_1019,67,49,98,56,40,98
S01020,Student_1020,53,65,98,97,91,59
S01021,Student_1021,84,65,49,41,62,71
S01022,Student_1022,43,51,97,80,61,98
S01023,Student_1023,40,76,66,67,74,63
S01024,Student_1024,79,62,98,96,76,82
S01025,Student_1025,78,90,78,71,80,56
S01026,Student_1026,68,55,80,80,49,89
S01027,Student_1027,40,55,52,48,83,54
S01028,Student_1028,94,94,86,78,58,73
S01029,Student_1029,93,94,77,41,92,64
S01030,Student_1030,64,78,75,67,95,60
S01031,Student_1031,54,96,43,67,91,85
S01032,Student_1032,46,46,86,85,44,73
S01033,Student_1033,91,88,47,73,53,92
S01034,Student_1034,52,97,64,57,51,76
S01035,Student_1035,96,63,71,50,41,45
S01036,Student_1036,62,46,45,54,66,71
S01037,Student_1037,49,55,41,66,82,93
S01038,Student_1038,87,76,58,93,76,71
S01039,Student_1039,62,97,73,70,96,78
S01040,Student_1040,92,54,76,77,55,67
S01041,Student_1041,97,98,69,82,56,74
S01042,Student_1042,63,76,94,61,42,42
S01043,Student_1043,46,77,50,87,77,65
S01044,Student_1044,58,48,54,43,41,47
S01045,Student_1045,84,43,74,61,72,89
S01046,Student_1046,48,74,93,59,71,90
S01047,Student_1047,95,67,68,55,71,89
S01048,Student_1048,58,66,68,93,41,55
S01049,Student_1049,92,70,58,81,79,92
S01050,Student_1050,64,79,62,99,51,45
S01051,Student_1051,95,98,99,64,94,44
S01052,Student_1052,75,86,69,86,89,58
S01053,Student_1053,75,76,77,81,97,50
S01054,Student_1054,70,93,87,86,82,56
S01055,Student_1055,75,86,53,96,44,95
S01056,Student_1056,52,85,61,49,42,99
S01057,Student_1057,62,66,52,93,54,68
S01058,Student_1058,52,56,93,74,50,98
S01059,Student_1059,79,85,62,85,76,43
S01060,Student_1060,79,57,78,52,47,40
S01061,Student_1061,93,94,76,79,69,84
S01062,Student_1062,73,83,57,50,71,54
S01063,Student_1063,49,60,41,46,93,54
S01064,Student_1064,52,69,45,71,81,55
S01065,Student_1065,69,49,63,68,86,80
S01066,Student_1066,77,60,43,50,63,45
S01067,Student_1067,46,92,61,81,75,69
S01068,Student_1068,81,51,95,76,97,43
S01069,Student_1069,92,58,71,46,53,75
S01070,Student_1070,73,45,53,97,62,90
S01071,Student_1071,72,66,50,52,57,82
S01072,Student_1072,53,92,74,61,47,47
S01073,Student_1073,51,47,96,46,67,68
S01074,Student_1074,50,98,45,92,79,60
S01075,Student_1075,76,40,96,57,88,62
S01076,Student_1076,99,69,74,82,52,73
S01077,Student_1077,69,40,92,81,61,66
S01078,Student_1078,43,55,50,51,89,53
S01079,Student_1079,92,80,75,75,63,82
S01080,Student_1080,71,94,56,43,56,49
S01081,Student_1081,98,93,88,68,99,96
S01082,Student_1082,71,96,89,45,51,69
S01083,Student_1083,49,96,91,77,54,67
S01084,Student_1084,46,71,77,48,49,68
S01085,Student_1085,99,42,61,69,82,91
S01086,Student_1086,81,89,52,79,67,72
S01087,Student_1087,70,96,74,59,65,80
S01088,Student_1088,91,50,54,84,89,79
S01089,Student_1089,82,99,65,75,88,77
S01090,Student_1090,96,66,92,41,60,70
S01091,Student_1091,62,51,51,78,51,40
S01092,Student_1092,98,59,53,46,70,73
S01093,Student_1093,85,76,96,91,93,80
S01094,Student_1094,99,74,64,85,45,73
S01095,Student_1095,93,45,73,41,89,92
S01096,Student_1096,63,77,87,44,68,85
S01097,Student_1097,88,69,41,96,64,51
S01098,Student_1098,47,54,55,57,79,97
S01099,Student_1099,92,58,85,74,54,51
S01100,Student_1100,43,55,76,85,91,81
S01101,Student_1101,81,76,42,52,43,81
S01102,Student_1102,58,50,56,94,44,96
S01103,Student_1103,54,86,83,60,79,43
S01104,Student_1104,84,59,97,90,93,93
S01105,Student_1105,70,76,54,98,45,87
S01106,Student_1106,95,54,79,45,99,66
S01107,Student_1107,59,47,91,53,58,90
S01108,Student_1108,65,53,85,70,71,80
S01109,Student_1109,71,96,78,48,65,82
S01110,Student_1110,58,94,88,55,82,69
S01111,Student_1111,98,42,87,41,82,65
S01112,Student_1112,41,92,44,62,46,64
S01113,Student_1113,78,54,74,54,69,90
S01114,Student_1114,56,70,59,70,49,67
S01115,Student_1115,47,76,92,80,80,76
S01116,Student_1116,95,86,54,87,43,63
S01117,Student_1117,97,94,63,63,41,94
S01118,Student_1118,53,54,87,91,54,78
S01119,Student_1119,49,75,53,44,92,54
S01120,Student_1120,90,49,90,98,85,98
S01121,Student_1121,92,51,53,45,78,75
S01122,Student_1122,61,46,99,57,89,75
S01123,Student_1123,77,78,58,96,45,41
S01124,Student_1124,57,74,69,88,60,60
S01125,Student_1125,53,72,90,85,73,79
S01126,Student_1126,61,89,74,62,85,40
S01127,Student_1127,75,47,93,97,59,64
S01128,Student_1128,53,71,69,96,60,67
S01129,Student_1129,97,70,64,47,45,80
S01130,Student_1130,86,58,57,78,75,51
S01131,Student_1131,74,90,81,88,83,44
S01132,Student_1132,64,82,97,44,83,76
S01133,Student_1133,86,82,86,60,93,45
S01134,Student_1134,80,69,92,57,45,87
S01135,Student_1135,99,65,40,55,66,44
S01136,Student_1136,47,65,89,84,86,60
S01137,Student_1137,89,64,72,79,81,82
S01138,Student_1138,76,75,77,43,82,76
S01139,Student_1139,64,64,58,85,49,72
S01140,Student_1140,89,92,66,75,93,40
S01141,Student_1141,89,94,64,58,78,70
S01142,Student_1142,51,63,66,40,58,76
S01143,Student_1143,54,82,87,70,78,91
S01144,Student_1144,96,47,63,45,53,40
S01145,Student_1145,85,41,73,90,75,63
S01146,Student_1146,64,84,99,51,70,92
S01147,Student_1147,67,75,64,84,66,87
S01148,Student_1148,53,91,96,59,47,56
S01149,Student_1149,80,44,79,88,61,82
S01150,Student_1150,94,81,62,43,40,75
S01151,Student_1151,98,52,72,89,55,91
S01152,Student_1152,97,97,87,70,83,69
S01153,Student_1153,56,75,90,79,57,53
S01154,Student_1154,74,81,43,56,44,71
S01155,Student_1155,89,65,56,76,80,83
S01156,Student_1156,45,77,48,65,70,70
S01157,Student_1157,80,74,59,44,65,73
S01158,Student_1158,95,82,68,99,45,43
S01159,Student_1159,89,88,72,80,61,49
S01160,Student_1160,70,56,96,80,54,84
S01161,Student_1161,79,62,93,85,60,73
S01162,Student_1162,56,87,49,47,81,89
S01163,Student_1163,56,80,71,99,74,49
S01164,Student_1164,79,63,91,55,60,84
S01165,Student_1165,51,59,84,44,44,47
S01166,Student_1166,93,59,89,40,57,52
S01167,Student_1167,58,86,99,51,83,54
S01168,Student_1168,64,43,57,58,50,50
S01169,Student_1169,44,75,92,71,65,62
S01170,Student_1170,43,51,68,51,83,74
S01171,Student_1171,66,99,52,83,64,68
S01172,Student_1172,40,54,77,95,88,97
S01173,Student_1173,59,82,90,91,79,42
S01174,Student_1174,69,83,93,69,96,84
S01175,Student_1175,56,91,49,50,69,49
S01176,Student_1176,89,61,83,70,76,62
S01177,Student_1177,96,98,91,81,63,84
S01178,Student_1178,48,82,75,45,88,93
S01179,Student_1179,74,70,56,97,66,84
S01180,Student_1180,98,88,85,73,50,75
S01181,Student_1181,47,78,74,74,97,94
S01182,Student_1182,55,91,80,89,95,59
S01183,Student_1183,95,80,44,90,81,91
S01184,Student_1184,75,50,61,60,80,97
S01185,Student_1185,92,86,84,64,42,66
S01186,Student_1186,89,57,82,48,56,75
S01187,Student_1187,99,95,85,54,61,75
S01188,Student_1188,76,95,56,60,84,44
S01189,Student_1189,83,41,96,84,97,43
S01190,Student_1190,56,85,54,50,79,87
S01191,Student_1191,88,56,94,81,60,45
S01192,Student_1192,71,53,79,73,97,57
S01193,Student_1193,58,49,55,58,94,50
S01194,Student_1194,40,46,73,45,50,53
S01195,Student_1195,81,90,90,80,61,88
S01196,Student_1196,52,96,99,76,41,86
S01197,Student_1197,60,57,42,99,77,53
S01198,Student_1198,77,69,61,99,40,54
S01199,Student_1199,65,94,45,40,72,83
S01200,Student_1200,94,41,54,71,51,79
S01201,Student_1201,72,47,68,56,98,49
S01202,Student_1202,97,51,47,68,60,47
S01203,Student_1203,71,71,53,47,68,52
S01204,Student_1204,46,74,90,47,92,51
S01205,Student_1205,61,93,71,65,78,47
S01206,Student_1206,62,49,68,53,61,49
S01207,Student_1207,83,77,92,60,70,96
S01208,Student_1208,69,56,54,47,97,65
S01209,Student_1209,47,64,58,73,51,40
S01210,Student_1210,61,93,49,65,68,80
S01211,Student_1211,60,81,62,49,88,46
S01212,Student_1212,47,63,58,79,47,43
